window_id,dataset,subject_id,trial_id,activity,fall_label,direction_label,split,experiment_split
w25_00000632,bits,user17,user17_adl16,lying_sideways_to_back,0,none,test,test
w25_00000633,bits,user17,user17_adl16,lying_sideways_to_back,0,none,test,test
w25_00000634,bits,user17,user17_adl16,lying_sideways_to_back,0,none,test,test
w25_00000635,bits,user17,user17_adl2,walking_quickly,0,none,test,test
w25_00000636,bits,user17,user17_adl2,walking_quickly,0,none,test,test
w25_00000637,bits,user17,user17_adl2,walking_quickly,0,none,test,test
w25_00000638,bits,user17,user17_adl2,walking_quickly,0,none,test,test
w25_00000639,bits,user17,user17_adl2,walking_quickly,0,none,test,test
w25_00000640,bits,user17,user17_adl3,jogging,0,none,test,test
w25_00000641,bits,user17,user17_adl3,jogging,0,none,test,test
w25_00000642,bits,user17,user17_adl3,jogging,0,none,test,test
w25_00000643,bits,user17,user17_adl3,jogging,0,none,test,test
w25_00000644,bits,user17,user17_adl3,jogging,0,none,test,test
w25_00000645,bits,user17,user17_adl4,jumping,0,none,test,test
w25_00000646,bits,user17,user17_adl4,jumping,0,none,test,test
w25_00000647,bits,user17,user17_adl4,jumping,0,none,test,test
w25_00000648,bits,user17,user17_adl4,jumping,0,none,test,test
w25_00000649,bits,user17,user17_adl4,jumping,0,none,test,test
w25_00000650,bits,user17,user17_adl5,climbing_up_slowly,0,none,test,test
w25_00000651,bits,user17,user17_adl5,climbing_up_slowly,0,none,test,test
w25_00000652,bits,user17,user17_adl5,climbing_up_slowly,0,none,test,test
w25_00000653,bits,user17,user17_adl5,climbing_up_slowly,0,none,test,test
w25_00000654,bits,user17,user17_adl5,climbing_up_slowly,0,none,test,test
w25_00000655,bits,user17,user17_adl6,climbing_down_slowly,0,none,test,test
w25_00000656,bits,user17,user17_adl6,climbing_down_slowly,0,none,test,test
w25_00000657,bits,user17,user17_adl6,climbing_down_slowly,0,none,test,test
w25_00000658,bits,user17,user17_adl6,climbing_down_slowly,0,none,test,test
w25_00000659,bits,user17,user17_adl6,climbing_down_slowly,0,none,test,test
w25_00000660,bits,user17,user17_adl7,climbing_up_normally,0,none,test,test
w25_00000661,bits,user17,user17_adl7,climbing_up_normally,0,none,test,test
w25_00000662,bits,user17,user17_adl7,climbing_up_normally,0,none,test,test
w25_00000663,bits,user17,user17_adl7,climbing_up_normally,0,none,test,test
w25_00000664,bits,user17,user17_adl7,climbing_up_normally,0,none,test,test
w25_00000665,bits,user17,user17_adl8,climbing_down_normally,0,none,test,test
w25_00000666,bits,user17,user17_adl8,climbing_down_normally,0,none,test,test
w25_00000667,bits,user17,user17_adl8,climbing_down_normally,0,none,test,test
w25_00000668,bits,user17,user17_adl8,climbing_down_normally,0,none,test,test
w25_00000669,bits,user17,user17_adl8,climbing_down_normally,0,none,test,test
w25_00000670,bits,user17,user17_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00000671,bits,user17,user17_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00000672,bits,user17,user17_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00000673,bits,user17,user17_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00000674,bits,user17,user17_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001475,bits,user27,user27_adl1,walking_slowly,0,none,test,test
w25_00001476,bits,user27,user27_adl1,walking_slowly,0,none,test,test
w25_00001477,bits,user27,user27_adl1,walking_slowly,0,none,test,test
w25_00001478,bits,user27,user27_adl1,walking_slowly,0,none,test,test
w25_00001479,bits,user27,user27_adl1,walking_slowly,0,none,test,test
w25_00001480,bits,user27,user27_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001481,bits,user27,user27_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001482,bits,user27,user27_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001483,bits,user27,user27_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001484,bits,user27,user27_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001485,bits,user27,user27_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001486,bits,user27,user27_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001487,bits,user27,user27_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001488,bits,user27,user27_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001489,bits,user27,user27_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001490,bits,user27,user27_adl12,swinging_hands,0,none,test,test
w25_00001491,bits,user27,user27_adl12,swinging_hands,0,none,test,test
w25_00001492,bits,user27,user27_adl12,swinging_hands,0,none,test,test
w25_00001493,bits,user27,user27_adl12,swinging_hands,0,none,test,test
w25_00001494,bits,user27,user27_adl12,swinging_hands,0,none,test,test
w25_00001495,bits,user27,user27_adl13,lying_on_bed,0,none,test,test
w25_00001496,bits,user27,user27_adl13,lying_on_bed,0,none,test,test
w25_00001497,bits,user27,user27_adl13,lying_on_bed,0,none,test,test
w25_00001498,bits,user27,user27_adl13,lying_on_bed,0,none,test,test
w25_00001499,bits,user27,user27_adl13,lying_on_bed,0,none,test,test
w25_00001500,bits,user27,user27_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001501,bits,user27,user27_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001502,bits,user27,user27_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001503,bits,user27,user27_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001504,bits,user27,user27_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001505,bits,user27,user27_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001506,bits,user27,user27_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001507,bits,user27,user27_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001508,bits,user27,user27_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001509,bits,user27,user27_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001510,bits,user27,user27_adl16,lying_sideways_to_back,0,none,test,test
w25_00001511,bits,user27,user27_adl16,lying_sideways_to_back,0,none,test,test
w25_00001512,bits,user27,user27_adl16,lying_sideways_to_back,0,none,test,test
w25_00001513,bits,user27,user27_adl16,lying_sideways_to_back,0,none,test,test
w25_00001514,bits,user27,user27_adl16,lying_sideways_to_back,0,none,test,test
w25_00001515,bits,user27,user27_adl2,walking_quickly,0,none,test,test
w25_00001516,bits,user27,user27_adl2,walking_quickly,0,none,test,test
w25_00001517,bits,user27,user27_adl2,walking_quickly,0,none,test,test
w25_00001518,bits,user27,user27_adl2,walking_quickly,0,none,test,test
w25_00001519,bits,user27,user27_adl2,walking_quickly,0,none,test,test
w25_00001520,bits,user27,user27_adl3,jogging,0,none,test,test
w25_00001521,bits,user27,user27_adl3,jogging,0,none,test,test
w25_00001522,bits,user27,user27_adl3,jogging,0,none,test,test
w25_00001523,bits,user27,user27_adl3,jogging,0,none,test,test
w25_00001524,bits,user27,user27_adl3,jogging,0,none,test,test
w25_00001525,bits,user27,user27_adl4,jumping,0,none,test,test
w25_00001526,bits,user27,user27_adl4,jumping,0,none,test,test
w25_00001527,bits,user27,user27_adl4,jumping,0,none,test,test
w25_00001528,bits,user27,user27_adl4,jumping,0,none,test,test
w25_00001529,bits,user27,user27_adl4,jumping,0,none,test,test
w25_00001530,bits,user27,user27_adl5,climbing_up_slowly,0,none,test,test
w25_00001531,bits,user27,user27_adl5,climbing_up_slowly,0,none,test,test
w25_00001532,bits,user27,user27_adl5,climbing_up_slowly,0,none,test,test
w25_00001533,bits,user27,user27_adl5,climbing_up_slowly,0,none,test,test
w25_00001534,bits,user27,user27_adl5,climbing_up_slowly,0,none,test,test
w25_00001535,bits,user27,user27_adl6,climbing_down_slowly,0,none,test,test
w25_00001536,bits,user27,user27_adl6,climbing_down_slowly,0,none,test,test
w25_00001537,bits,user27,user27_adl6,climbing_down_slowly,0,none,test,test
w25_00001538,bits,user27,user27_adl6,climbing_down_slowly,0,none,test,test
w25_00001539,bits,user27,user27_adl6,climbing_down_slowly,0,none,test,test
w25_00001540,bits,user27,user27_adl7,climbing_up_normally,0,none,test,test
w25_00001541,bits,user27,user27_adl7,climbing_up_normally,0,none,test,test
w25_00001542,bits,user27,user27_adl7,climbing_up_normally,0,none,test,test
w25_00001543,bits,user27,user27_adl7,climbing_up_normally,0,none,test,test
w25_00001544,bits,user27,user27_adl7,climbing_up_normally,0,none,test,test
w25_00001545,bits,user27,user27_adl8,climbing_down_normally,0,none,test,test
w25_00001546,bits,user27,user27_adl8,climbing_down_normally,0,none,test,test
w25_00001547,bits,user27,user27_adl8,climbing_down_normally,0,none,test,test
w25_00001548,bits,user27,user27_adl8,climbing_down_normally,0,none,test,test
w25_00001549,bits,user27,user27_adl8,climbing_down_normally,0,none,test,test
w25_00001550,bits,user27,user27_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001551,bits,user27,user27_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001552,bits,user27,user27_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001553,bits,user27,user27_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001554,bits,user27,user27_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001635,bits,user29,user29_adl1,walking_slowly,0,none,test,test
w25_00001636,bits,user29,user29_adl1,walking_slowly,0,none,test,test
w25_00001637,bits,user29,user29_adl1,walking_slowly,0,none,test,test
w25_00001638,bits,user29,user29_adl1,walking_slowly,0,none,test,test
w25_00001639,bits,user29,user29_adl1,walking_slowly,0,none,test,test
w25_00001640,bits,user29,user29_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001641,bits,user29,user29_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001642,bits,user29,user29_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001643,bits,user29,user29_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001644,bits,user29,user29_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001645,bits,user29,user29_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001646,bits,user29,user29_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001647,bits,user29,user29_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001648,bits,user29,user29_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001649,bits,user29,user29_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001650,bits,user29,user29_adl12,swinging_hands,0,none,test,test
w25_00001651,bits,user29,user29_adl12,swinging_hands,0,none,test,test
w25_00001652,bits,user29,user29_adl12,swinging_hands,0,none,test,test
w25_00001653,bits,user29,user29_adl12,swinging_hands,0,none,test,test
w25_00001654,bits,user29,user29_adl12,swinging_hands,0,none,test,test
w25_00001655,bits,user29,user29_adl13,lying_on_bed,0,none,test,test
w25_00001656,bits,user29,user29_adl13,lying_on_bed,0,none,test,test
w25_00001657,bits,user29,user29_adl13,lying_on_bed,0,none,test,test
w25_00001658,bits,user29,user29_adl13,lying_on_bed,0,none,test,test
w25_00001659,bits,user29,user29_adl13,lying_on_bed,0,none,test,test
w25_00001660,bits,user29,user29_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001661,bits,user29,user29_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001662,bits,user29,user29_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001663,bits,user29,user29_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001664,bits,user29,user29_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001665,bits,user29,user29_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001666,bits,user29,user29_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001667,bits,user29,user29_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001668,bits,user29,user29_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001669,bits,user29,user29_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001670,bits,user29,user29_adl16,lying_sideways_to_back,0,none,test,test
w25_00001671,bits,user29,user29_adl16,lying_sideways_to_back,0,none,test,test
w25_00001672,bits,user29,user29_adl16,lying_sideways_to_back,0,none,test,test
w25_00001673,bits,user29,user29_adl16,lying_sideways_to_back,0,none,test,test
w25_00001674,bits,user29,user29_adl16,lying_sideways_to_back,0,none,test,test
w25_00001675,bits,user29,user29_adl2,walking_quickly,0,none,test,test
w25_00001676,bits,user29,user29_adl2,walking_quickly,0,none,test,test
w25_00001677,bits,user29,user29_adl2,walking_quickly,0,none,test,test
w25_00001678,bits,user29,user29_adl2,walking_quickly,0,none,test,test
w25_00001679,bits,user29,user29_adl2,walking_quickly,0,none,test,test
w25_00001680,bits,user29,user29_adl3,jogging,0,none,test,test
w25_00001681,bits,user29,user29_adl3,jogging,0,none,test,test
w25_00001682,bits,user29,user29_adl3,jogging,0,none,test,test
w25_00001683,bits,user29,user29_adl3,jogging,0,none,test,test
w25_00001684,bits,user29,user29_adl3,jogging,0,none,test,test
w25_00001685,bits,user29,user29_adl4,jumping,0,none,test,test
w25_00001686,bits,user29,user29_adl4,jumping,0,none,test,test
w25_00001687,bits,user29,user29_adl4,jumping,0,none,test,test
w25_00001688,bits,user29,user29_adl4,jumping,0,none,test,test
w25_00001689,bits,user29,user29_adl4,jumping,0,none,test,test
w25_00001690,bits,user29,user29_adl5,climbing_up_slowly,0,none,test,test
w25_00001691,bits,user29,user29_adl5,climbing_up_slowly,0,none,test,test
w25_00001692,bits,user29,user29_adl5,climbing_up_slowly,0,none,test,test
w25_00001693,bits,user29,user29_adl5,climbing_up_slowly,0,none,test,test
w25_00001694,bits,user29,user29_adl5,climbing_up_slowly,0,none,test,test
w25_00001695,bits,user29,user29_adl6,climbing_down_slowly,0,none,test,test
w25_00001696,bits,user29,user29_adl6,climbing_down_slowly,0,none,test,test
w25_00001697,bits,user29,user29_adl6,climbing_down_slowly,0,none,test,test
w25_00001698,bits,user29,user29_adl6,climbing_down_slowly,0,none,test,test
w25_00001699,bits,user29,user29_adl6,climbing_down_slowly,0,none,test,test
w25_00001700,bits,user29,user29_adl7,climbing_up_normally,0,none,test,test
w25_00001701,bits,user29,user29_adl7,climbing_up_normally,0,none,test,test
w25_00001702,bits,user29,user29_adl7,climbing_up_normally,0,none,test,test
w25_00001703,bits,user29,user29_adl7,climbing_up_normally,0,none,test,test
w25_00001704,bits,user29,user29_adl7,climbing_up_normally,0,none,test,test
w25_00001705,bits,user29,user29_adl8,climbing_down_normally,0,none,test,test
w25_00001706,bits,user29,user29_adl8,climbing_down_normally,0,none,test,test
w25_00001707,bits,user29,user29_adl8,climbing_down_normally,0,none,test,test
w25_00001708,bits,user29,user29_adl8,climbing_down_normally,0,none,test,test
w25_00001709,bits,user29,user29_adl8,climbing_down_normally,0,none,test,test
w25_00001710,bits,user29,user29_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001711,bits,user29,user29_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001712,bits,user29,user29_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001713,bits,user29,user29_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001714,bits,user29,user29_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001875,bits,user31,user31_adl1,walking_slowly,0,none,test,test
w25_00001876,bits,user31,user31_adl1,walking_slowly,0,none,test,test
w25_00001877,bits,user31,user31_adl1,walking_slowly,0,none,test,test
w25_00001878,bits,user31,user31_adl1,walking_slowly,0,none,test,test
w25_00001879,bits,user31,user31_adl1,walking_slowly,0,none,test,test
w25_00001880,bits,user31,user31_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001881,bits,user31,user31_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001882,bits,user31,user31_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001883,bits,user31,user31_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001884,bits,user31,user31_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00001885,bits,user31,user31_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001886,bits,user31,user31_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001887,bits,user31,user31_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001888,bits,user31,user31_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001889,bits,user31,user31_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00001890,bits,user31,user31_adl12,swinging_hands,0,none,test,test
w25_00001891,bits,user31,user31_adl12,swinging_hands,0,none,test,test
w25_00001892,bits,user31,user31_adl12,swinging_hands,0,none,test,test
w25_00001893,bits,user31,user31_adl12,swinging_hands,0,none,test,test
w25_00001894,bits,user31,user31_adl12,swinging_hands,0,none,test,test
w25_00001895,bits,user31,user31_adl13,lying_on_bed,0,none,test,test
w25_00001896,bits,user31,user31_adl13,lying_on_bed,0,none,test,test
w25_00001897,bits,user31,user31_adl13,lying_on_bed,0,none,test,test
w25_00001898,bits,user31,user31_adl13,lying_on_bed,0,none,test,test
w25_00001899,bits,user31,user31_adl13,lying_on_bed,0,none,test,test
w25_00001900,bits,user31,user31_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001901,bits,user31,user31_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001902,bits,user31,user31_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001903,bits,user31,user31_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001904,bits,user31,user31_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00001905,bits,user31,user31_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001906,bits,user31,user31_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001907,bits,user31,user31_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001908,bits,user31,user31_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001909,bits,user31,user31_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00001910,bits,user31,user31_adl16,lying_sideways_to_back,0,none,test,test
w25_00001911,bits,user31,user31_adl16,lying_sideways_to_back,0,none,test,test
w25_00001912,bits,user31,user31_adl16,lying_sideways_to_back,0,none,test,test
w25_00001913,bits,user31,user31_adl16,lying_sideways_to_back,0,none,test,test
w25_00001914,bits,user31,user31_adl16,lying_sideways_to_back,0,none,test,test
w25_00001915,bits,user31,user31_adl2,walking_quickly,0,none,test,test
w25_00001916,bits,user31,user31_adl2,walking_quickly,0,none,test,test
w25_00001917,bits,user31,user31_adl2,walking_quickly,0,none,test,test
w25_00001918,bits,user31,user31_adl2,walking_quickly,0,none,test,test
w25_00001919,bits,user31,user31_adl2,walking_quickly,0,none,test,test
w25_00001920,bits,user31,user31_adl3,jogging,0,none,test,test
w25_00001921,bits,user31,user31_adl3,jogging,0,none,test,test
w25_00001922,bits,user31,user31_adl3,jogging,0,none,test,test
w25_00001923,bits,user31,user31_adl3,jogging,0,none,test,test
w25_00001924,bits,user31,user31_adl3,jogging,0,none,test,test
w25_00001925,bits,user31,user31_adl4,jumping,0,none,test,test
w25_00001926,bits,user31,user31_adl4,jumping,0,none,test,test
w25_00001927,bits,user31,user31_adl4,jumping,0,none,test,test
w25_00001928,bits,user31,user31_adl4,jumping,0,none,test,test
w25_00001929,bits,user31,user31_adl4,jumping,0,none,test,test
w25_00001930,bits,user31,user31_adl5,climbing_up_slowly,0,none,test,test
w25_00001931,bits,user31,user31_adl5,climbing_up_slowly,0,none,test,test
w25_00001932,bits,user31,user31_adl5,climbing_up_slowly,0,none,test,test
w25_00001933,bits,user31,user31_adl5,climbing_up_slowly,0,none,test,test
w25_00001934,bits,user31,user31_adl5,climbing_up_slowly,0,none,test,test
w25_00001935,bits,user31,user31_adl6,climbing_down_slowly,0,none,test,test
w25_00001936,bits,user31,user31_adl6,climbing_down_slowly,0,none,test,test
w25_00001937,bits,user31,user31_adl6,climbing_down_slowly,0,none,test,test
w25_00001938,bits,user31,user31_adl6,climbing_down_slowly,0,none,test,test
w25_00001939,bits,user31,user31_adl6,climbing_down_slowly,0,none,test,test
w25_00001940,bits,user31,user31_adl7,climbing_up_normally,0,none,test,test
w25_00001941,bits,user31,user31_adl7,climbing_up_normally,0,none,test,test
w25_00001942,bits,user31,user31_adl7,climbing_up_normally,0,none,test,test
w25_00001943,bits,user31,user31_adl7,climbing_up_normally,0,none,test,test
w25_00001944,bits,user31,user31_adl7,climbing_up_normally,0,none,test,test
w25_00001945,bits,user31,user31_adl8,climbing_down_normally,0,none,test,test
w25_00001946,bits,user31,user31_adl8,climbing_down_normally,0,none,test,test
w25_00001947,bits,user31,user31_adl8,climbing_down_normally,0,none,test,test
w25_00001948,bits,user31,user31_adl8,climbing_down_normally,0,none,test,test
w25_00001949,bits,user31,user31_adl8,climbing_down_normally,0,none,test,test
w25_00001950,bits,user31,user31_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001951,bits,user31,user31_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001952,bits,user31,user31_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001953,bits,user31,user31_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00001954,bits,user31,user31_adl9,slowly_sitting_on_chair,0,none,test,test
w25_00002275,bits,user36,user36_adl1,walking_slowly,0,none,test,test
w25_00002276,bits,user36,user36_adl1,walking_slowly,0,none,test,test
w25_00002277,bits,user36,user36_adl1,walking_slowly,0,none,test,test
w25_00002278,bits,user36,user36_adl1,walking_slowly,0,none,test,test
w25_00002279,bits,user36,user36_adl1,walking_slowly,0,none,test,test
w25_00002280,bits,user36,user36_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00002281,bits,user36,user36_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00002282,bits,user36,user36_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00002283,bits,user36,user36_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00002284,bits,user36,user36_adl10,rapidly_sitting_on_chair,0,none,test,test
w25_00002285,bits,user36,user36_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00002286,bits,user36,user36_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00002287,bits,user36,user36_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00002288,bits,user36,user36_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00002289,bits,user36,user36_adl11,nearly_sitting_and_getting_up,0,none,test,test
w25_00002290,bits,user36,user36_adl12,swinging_hands,0,none,test,test
w25_00002291,bits,user36,user36_adl12,swinging_hands,0,none,test,test
w25_00002292,bits,user36,user36_adl12,swinging_hands,0,none,test,test
w25_00002293,bits,user36,user36_adl12,swinging_hands,0,none,test,test
w25_00002294,bits,user36,user36_adl12,swinging_hands,0,none,test,test
w25_00002295,bits,user36,user36_adl13,lying_on_bed,0,none,test,test
w25_00002296,bits,user36,user36_adl13,lying_on_bed,0,none,test,test
w25_00002297,bits,user36,user36_adl13,lying_on_bed,0,none,test,test
w25_00002298,bits,user36,user36_adl13,lying_on_bed,0,none,test,test
w25_00002299,bits,user36,user36_adl13,lying_on_bed,0,none,test,test
w25_00002300,bits,user36,user36_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00002301,bits,user36,user36_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00002302,bits,user36,user36_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00002303,bits,user36,user36_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00002304,bits,user36,user36_adl14,lying_on_back_getting_up_slowly,0,none,test,test
w25_00002305,bits,user36,user36_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00002306,bits,user36,user36_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00002307,bits,user36,user36_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00002308,bits,user36,user36_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00002309,bits,user36,user36_adl15,lying_on_back_getting_up_normally,0,none,test,test
w25_00002310,bits,user36,user36_adl16,lying_sideways_to_back,0,none,test,test
w25_00002311,bits,user36,user36_adl16,lying_sideways_to_back,0,none,test,test
w25_00002312,bits,user36,user36_adl16,lying_sideways_to_back,0,none,test,test
w25_00002313,bits,user36,user36_adl16,lying_sideways_to_back,0,none,test,test
w25_00002314,bits,user36,user36_adl16,lying_sideways_to_back,0,none,test,test
w25_00002315,bits,user36,user36_adl2,walking_quickly,0,none,test,test
w25_00002316,bits,user36,user36_adl2,walking_quickly,0,none,test,test
w25_00002317,bits,user36,user36_adl2,walking_quickly,0,none,test,test
w25_00002318,bits,user36,user36_adl2,walking_quickly,0,none,test,test
w25_00002319,bits,user36,user36_adl2,walking_quickly,0,none,test,test
